,height,weight,size,type
44,167.74259232502502,52.913138128907555,1.4524207662249877,C
45,172.78214946427985,48.33813640874033,8.345519916663658,C
46,169.5603496805383,98.28585098241236,43.367616152103345,C
47,161.90574615474884,25.273160193429955,45.533354854493396,C
48,168.3808727013755,60.80308698974746,29.48999718966372,C
49,163.6730927741667,89.1656853573553,27.062460155970626,C
50,158.26686093079405,81.01316679771784,13.26137992981788,C
51,176.92911075583456,84.24267577411132,27.002646276264542,C
52,171.45372838453858,109.95469454860765,40.84437586062313,C
53,166.38227897974613,96.54351802361138,22.238952289017274,C
54,166.83188270995677,90.96460320851101,44.66916389280542,C
55,164.8705562308467,28.86155056546765,36.45796218441548,C
56,170.9403326073955,102.79821413279414,5.266466390249019,C
57,164.52075567891958,29.589428115797613,43.9367784243865,C
58,177.4383596768496,42.34192629056658,3.1260160536118797,C
59,167.95569913277754,57.82100536930745,49.15891625279747,C
60,172.50775934095725,33.81544523302591,43.178337496612066,C
61,160.59032451095678,81.92025502504423,20.32218565623769,C
62,162.00959170042,59.41622216606307,28.101524910725455,C
63,154.52156570150626,71.83647367699321,3.3439282607621026,C
64,171.2611945973853,29.141063713583016,29.111368171332984,C
65,164.30177358530494,84.4770157622815,11.28817175480049,C
66,161.46206173194724,97.77941505730448,46.105961936910205,C
67,158.2321335826182,86.88155249765325,24.387711584272072,C
68,179.56017554075726,73.64475783259897,35.9035400930076,C
69,157.88741196554577,50.80581950424827,16.28147322096166,C
70,175.90579710346842,105.6373176901353,27.29747653022761,C
71,168.9774834341379,109.6592367281098,28.947224662743032,C
72,169.89099277520515,55.57161394598605,19.40953684703606,C
73,167.42621425272705,82.8056036820786,25.120396237149507,C
74,167.15232732050438,34.908152294563244,27.405390972322913,C
75,167.38221887090629,28.5117552012516,46.03124175664641,C
76,178.8028797547158,31.961593543944208,21.792716602362113,C
77,166.24942389239817,65.34041624652201,19.85206416648144,C
78,164.84745602428507,83.51005367361242,33.67708992955355,C
79,166.40158210350407,72.18046601210655,24.53617177906568,C
80,173.12739044660432,42.25759697033655,48.22908182543514,C
81,171.1708920157564,92.82804584906226,12.239223573757052,C
82,154.56399906920092,52.56045826736069,8.973935937013339,C
83,167.35936454396108,75.44073333333941,47.84765941182847,C
84,165.18248709957695,97.39840868601306,43.138574328490854,C
85,173.6051772252571,73.06785106929082,5.812423284809537,C
86,161.24378419902814,45.95967624275804,48.613773164799056,C
87,169.04760966330886,64.55967844074817,47.68985664195743,C
88,160.58641404561607,70.39906473147516,24.203032248567986,C
89,165.3093818118599,67.49459104108033,29.955410905683404,C
90,170.42977118369961,41.62016124724542,26.503050079831247,C
91,176.7289079088511,97.111951261886,12.881165731147487,C
92,176.29688258076973,113.8470069123096,18.32215334832789,C
93,167.55651104707567,59.221088512605704,31.44559547566679,C
94,175.48489477132557,44.72646620058626,19.864324149281554,C
95,170.3975437404515,58.1477091417637,41.66502214594311,C
96,173.61274066721725,85.95199448149523,40.86022054191746,C
97,160.31379609762826,38.80693177490763,16.147587628356902,C
98,177.3804104723881,92.72287449836901,19.32220547753478,C
99,157.9226910298034,66.15010874536745,26.772324586054225,C
100,168.69427641466007,30.930339701514995,4.112498368633299,C
101,167.90473748121593,72.07204324375866,45.953796687920146,C
102,164.61412643452718,89.51572840029331,4.837054129607421,C
103,168.64899463935447,37.12922535535582,48.84583414569563,C
104,171.2248243515081,44.30441214084126,10.545867539657461,C
105,170.00573944251514,60.785278459557674,0.2670874449467786,C
106,160.11357500819582,86.07956909995801,48.71890656488008,C
107,157.59483948885554,73.92592688582639,16.491130254205572,C
108,168.28012157301694,93.15406049127128,8.302388351347389,C
109,161.89279534801966,26.887213025808403,36.173394035392576,C
110,166.72607359237668,41.33124914111527,3.431066971844088,C
111,168.33275780821012,106.68503927735523,43.982474296231075,C
112,158.58534238854386,47.89048103837785,6.490107996685973,C
113,169.09958929737104,70.41769295787925,3.4355617274196892,C
114,174.8700801579497,38.07334790119597,1.5632666333533662,C
115,179.78841032210968,102.99046673979177,33.92170036745966,C
116,161.4117817596448,71.93747187115095,46.01730509758814,C
117,176.52585159079808,75.42651251625186,43.810807638083816,C
118,165.61386394417497,53.999850683898025,35.660905378289485,C
119,152.79671789672048,54.43331514409264,12.942716002613002,C
120,169.0304204604589,54.724923612519646,49.91305118985609,C
121,181.4923500756327,59.42053582035234,28.29089169826995,C
122,177.14755094571743,69.68352492940033,46.19586800674217,C
123,172.05361172434374,107.98974649456018,4.200801517054392,C
124,161.57210475662288,76.32500450240099,37.0671120501068,C
125,169.61117661478966,107.49209154316944,11.328894849011267,C
126,168.28695398909406,103.50409108914471,27.771825146753343,C
127,158.83059265903137,74.92205636900843,36.34916149893143,C
128,173.5193197503864,56.030449534396396,35.70897614967918,C
129,176.82707909590007,39.741306743185326,32.07141323148926,C
130,179.11927797731636,101.3550094473419,11.898821472469152,C
131,172.6074346185595,91.53098381709192,25.05951213537138,C
132,165.92876028274077,101.39704299823875,39.28112962962984,C
133,169.53591997094586,106.16252164770859,0.25250460455409907,C
134,168.7502151763834,79.70265330234851,25.02495879175338,C
135,168.94893291726737,74.38871730466235,33.9686831652768,C
136,164.03258905508096,81.6036047593229,3.0174573101717286,C
137,180.02173617606533,64.02375457014955,33.865383596636875,C
138,167.7639582710711,50.45782079059885,15.102739889051014,C
139,162.3296498443907,56.70110067731781,31.418328204517493,C
140,162.323424301566,85.24053963155508,2.6106395589184874,C
141,164.7684735785964,91.24732930123396,35.43491197737627,C
142,165.41643273698344,98.65578001597355,12.140881260368118,C
143,173.69603036904778,35.54928386351087,10.330082443545313,C
144,159.87235784973808,55.22205618215171,40.27626777232122,C
145,158.98908132098302,74.4106824364857,13.47869310191297,C
146,176.6603586538246,110.09092876903452,25.126374644976877,C
147,168.106909862817,83.50899229965339,3.211955227129648,C
148,163.84263307282413,50.82611749170497,27.231438711640898,C
149,160.24203287511725,56.866098208246754,21.85860833707778,C
150,181.79382144958075,43.2055528224829,28.26518340238754,C
151,176.03198689196546,62.12576692512493,26.86359962735535,C
152,177.51322972832685,63.0889963954411,30.29329401202145,C
153,169.5730426571528,29.06917099327077,20.728549430611555,C
154,158.36588437860328,59.25044797678193,27.42439101737501,C
155,160.92081603555866,87.05945451588249,41.603194231256694,C
156,166.62909922523923,58.595388885231635,5.865659960839614,C
157,168.62975687154298,75.12306759423282,39.949985118091156,C
158,174.19104765091876,73.3494788414949,34.57387094473458,C
159,171.09846372557251,97.07291936898007,14.778810068825365,C
160,163.94656809457229,70.80435622270176,26.366881958800914,C
161,164.44050629319446,72.55708121818583,36.49933425214331,C
162,178.8198514115061,93.35286595972605,16.24851726401562,C
163,171.729205028723,89.03230589191315,27.376954281933713,C
164,169.14911652418874,77.94259061191052,48.83690139540738,C
165,175.87902206383325,31.66100471274739,28.67387831877147,C
166,170.39187289623368,87.18237790424678,10.010032310219186,C
167,169.62887619476183,72.07438945978518,44.35276952127422,C
168,181.00853445977677,38.96792155587791,33.75618680205328,C
169,169.66571474578862,104.98681975407013,1.4027341772137047,C
170,160.26807689347976,43.750086596934594,9.881485532785156,C
171,166.18712798737417,90.08113787913601,25.225382459850454,C
172,161.36929239670343,69.54519056799661,9.859574924122589,C
173,167.9661387124653,31.567352625128454,15.08460990169373,C
174,157.10659286286577,51.886578321300455,3.5765806820779122,C
175,166.0035166792607,43.38375072877267,28.496081588200727,C
176,166.96541196111392,65.32397929160702,19.628179166439253,C
177,162.00843117964,74.80555997884257,30.330483077081695,C
178,177.5635417648864,108.90670781495814,34.03358486699478,C
179,172.33888963873466,112.74815990901466,7.632764679461312,C
180,167.04647849738848,53.424771767639164,43.02298838895091,C
181,165.6119474970847,67.24196185873872,3.704219326666819,C
182,173.15235109230358,72.61491585515759,34.33409211315431,C
183,165.8100805962062,55.760770282741035,43.66628624110816,C
184,164.02788317053785,37.65731626243774,45.080796894566824,C
185,172.5964614653115,89.24370194413773,39.52746933188348,C
186,174.5218936772183,69.52664529899604,0.8313242248392194,C
187,167.82474079178328,102.4704790418268,13.538273623085928,C
188,163.66617338016002,75.99469288966249,42.356914788978806,C
189,167.09288186047883,73.10457831863226,13.660619245663858,C
190,175.4546832631441,39.25702223975144,6.014796693253754,C
191,175.2885792809879,120.35798778540432,3.9969019737504166,C
192,164.54260878146945,100.6950335527843,37.097960365581955,C
193,169.43102135637452,105.84244206796397,16.184440718153613,C
194,158.8035896681394,40.48257256758551,48.243482807403815,C
195,160.36744986506295,93.61609345363681,24.656234796400984,C
196,167.8356902342091,100.27660952561251,31.674983481510825,C
197,171.53986743711928,105.3401433199139,35.31315817489433,C
